"","x"
"5118","chr19-49569952-49570789"
"5119","chr19-49571346-49572072"
"5120","chr19-49580154-49581061"
"5121","chr19-49589714-49590561"
"5122","chr19-49590961-49591760"
"5123","chr19-49593084-49593979"
"5124","chr19-49639902-49640830"
"5125","chr19-49641618-49642502"
"5126","chr19-49659516-49660386"
"5127","chr19-49664041-49664872"
"5128","chr19-49665458-49666348"
"5129","chr19-49669811-49670739"
"5130","chr19-49672042-49672938"
"5131","chr19-49676492-49677392"
"5132","chr19-49678153-49678935"
"5133","chr19-49680380-49681261"
"5134","chr19-49684155-49685054"
"5135","chr19-49689429-49690280"
"5136","chr19-52171185-52172084"
"5137","chr19-52189500-52190354"
"5138","chr19-52225660-52226542"
"5139","chr19-52237622-52238484"
"5140","chr19-52248004-52248995"
"5141","chr19-52269157-52270028"
"5142","chr19-52296767-52297661"
"5143","chr19-52335820-52336689"
"5144","chr19-52343267-52344202"
"5145","chr19-52351219-52352123"
"5146","chr19-52369507-52370388"
"5147","chr19-52637922-52638799"
"5148","chr19-52690078-52690949"
"5149","chr19-52715550-52716461"
"5150","chr19-52734637-52735528"
"5151","chr19-52745625-52746542"
"5152","chr19-52748130-52749150"
"5153","chr19-52778597-52779506"
"5154","chr19-52786360-52787272"
"5155","chr19-52821232-52822007"
"5156","chr19-52993234-52994116"
"5157","chr19-53015371-53016258"
"5158","chr19-53094706-53095735"
"5159","chr19-53103083-53103994"
"5160","chr19-53132285-53133230"
"5161","chr19-53158639-53159505"
"5162","chr19-53192943-53193828"
"5163","chr19-53194976-53195773"
"5164","chr19-53196578-53197476"
"5165","chr19-54023501-54024512"
"5166","chr19-54029568-54030645"
"5167","chr19-54095599-54096477"
"5168","chr19-54096784-54097374"
"5169","chr19-54102333-54103234"
"5170","chr19-54115108-54116034"
"5171","chr19-54133383-54134275"
"5172","chr19-54136934-54137869"
"5173","chr19-54154819-54155529"
"5174","chr19-54159405-54160304"
"5175","chr19-54161992-54162894"
"5176","chr19-54164438-54165321"
"5177","chr19-54168150-54169029"
"5178","chr19-54178049-54179256"
"5179","chr19-54180565-54181516"
"5180","chr19-54189601-54190328"
"5181","chr19-54190451-54191163"
"5182","chr19-54200444-54201349"
"5183","chr19-54415024-54415941"
"5184","chr19-54430540-54431365"
"5185","chr19-54435829-54436748"
"5186","chr19-54448806-54449696"
"5187","chr19-54463553-54464445"
"5188","chr19-54470979-54471892"
"5189","chr19-54473003-54473818"
"5190","chr19-54481001-54481907"
"5191","chr19-54512756-54513644"
"5192","chr19-54517179-54518083"
"5193","chr19-54532480-54533359"
"5194","chr19-54551061-54551894"
"5195","chr19-54584825-54585865"
"5196","chr19-55251320-55252209"
"5197","chr19-55253735-55254627"
"5198","chr19-55258700-55259607"
"5199","chr19-55262179-55262927"
"5200","chr19-55264785-55265775"
"5201","chr19-55265924-55266633"
"5202","chr19-55276175-55277144"
"5203","chr19-55279785-55280697"
"5204","chr19-55283740-55284618"
"5205","chr19-55291657-55292544"
"5206","chr19-55301527-55302427"
"5207","chr19-55305101-55305989"
"5208","chr19-55339143-55339973"
"5209","chr19-55353674-55354563"
"5210","chr19-55369006-55369658"
"5211","chr19-55369776-55370388"
"5212","chr19-55372448-55373314"
"5213","chr19-55383497-55384395"
"5214","chr19-55385283-55386151"
"5215","chr19-55407619-55408508"
"5216","chr19-55417783-55418749"
"5217","chr19-55421077-55421925"
"5218","chr19-55429395-55430319"
"5219","chr19-55437185-55438121"
"5220","chr19-55442014-55442940"
"5221","chr19-57103751-57104551"
"5222","chr19-57171753-57172628"
"5223","chr19-57191134-57192033"
"5224","chr19-57240204-57241111"
"5225","chr19-57279934-57280781"
"5226","chr19-57318357-57319192"
"5227","chr19-57320010-57320909"
"5228","chr19-57599466-57600344"
"5229","chr19-57613769-57614673"
"5230","chr19-57632733-57633612"
"5231","chr19-57681495-57682407"
"5232","chr19-57708594-57709541"
"5233","chr19-57727159-57728068"
"5234","chr19-57738087-57738998"
"5235","chr19-57746408-57747279"
"5236","chr19-57769231-57770113"
"5237","chr19-57814459-57815366"
"5238","chr19-57819228-57820146"
"5239","chr19-57829920-57830740"
"5240","chr19-57849421-57850311"
"5241","chr19-57888498-57889423"
"5242","chr19-57916165-57917072"
"5243","chr19-57934741-57935702"
"5244","chr19-57947314-57948172"
"5245","chr19-58150312-58151194"
"5246","chr19-58154712-58155601"
"5247","chr19-58182781-58183693"
"5248","chr19-58218644-58219574"
"5249","chr19-58228414-58229296"
"5250","chr19-58278356-58279263"
"5251","chr19-58304880-58305773"
"5252","chr19-58317253-58318024"
"5253","chr19-58318073-58318848"
"5254","chr19-58326668-58327326"
"5255","chr19-58327436-58327838"
"5256","chr19-58347213-58348100"
"5257","chr19-58355829-58356935"
"5258","chr19-58362392-58363267"
"5259","chr19-9205302-9206315"
"5260","chr19-9270371-9271471"
"5261","chr19-9283443-9284313"
"5262","chr19-9303064-9303894"
"5263","chr19-9309428-9310335"
"5264","chr19-9311935-9312801"
"5265","chr19-9323719-9324625"
"5266","chr19-9406664-9407626"
"5267","chr19-9538208-9539129"
"5268","chr19-9558678-9559950"
"5269","chr19-9584063-9584940"
"5270","chr19-9586383-9587377"
"5271","chr19-9620824-9621713"
"5272","chr19-9625574-9626452"
"5273","chr19-9674687-9675615"
"5274","chr19-9913110-9913812"
"5275","chr19-9914391-9915278"
"5276","chr19-9930473-9931484"
"5277","chr19-9933868-9934773"
"5278","chr19-9936059-9936878"
"5279","chr19-9999975-10000812"
"5280","chr2-101625223-101626112"
"5281","chr2-101651491-101652423"
"5282","chr2-101686246-101687186"
"5283","chr2-101697073-101697939"
"5284","chr2-101699082-101699924"
"5285","chr2-101703303-101704149"
"5286","chr2-101706582-101707427"
"5287","chr2-101710370-101711263"
"5288","chr2-101716038-101716874"
"5289","chr2-101717103-101717924"
"5290","chr2-101718689-101719600"
"5291","chr2-101733117-101734039"
"5292","chr2-101741869-101742815"
"5293","chr2-101757808-101758765"
"5294","chr2-101823010-101823892"
"5295","chr2-101830570-101831012"
"5296","chr2-101831051-101831840"
"5297","chr2-105037525-105038443"
"5298","chr2-105143447-105144498"
"5299","chr2-108786313-108787210"
"5300","chr2-108916319-108917372"
"5301","chr2-108965268-108966166"
"5302","chr2-111067750-111068751"
"5303","chr2-111116853-111117605"
"5304","chr2-111120357-111121260"
"5305","chr2-111122130-111123023"
"5306","chr2-111172404-111173277"
"5307","chr2-11330356-11331298"
"5308","chr2-11344296-11345213"
"5309","chr2-113626769-113627685"
"5310","chr2-113655900-113656703"
"5311","chr2-113693379-113694250"
"5312","chr2-113699949-113700891"
"5313","chr2-113704055-113705015"
"5314","chr2-11371402-11372290"
"5315","chr2-113756243-113757151"
"5316","chr2-113876385-113877301"
"5317","chr2-113886655-113887382"
"5318","chr2-113889465-113890373"
"5319","chr2-113890935-113891547"
"5320","chr2-113903305-113904181"
"5321","chr2-113910030-113910920"
"5322","chr2-113979723-113980293"
"5323","chr2-11446435-11447433"
"5324","chr2-120012660-120013548"
"5325","chr2-127355224-127356094"
"5326","chr2-127387677-127388479"
"5327","chr2-127389595-127390398"
"5328","chr2-127397629-127398751"
"5329","chr2-127407686-127408607"
"5330","chr2-127410533-127411496"
"5331","chr2-127415718-127416599"
"5332","chr2-127422836-127423711"
"5333","chr2-127478823-127479847"
"5334","chr2-127496257-127497122"
"5335","chr2-127514169-127515071"
"5336","chr2-127526124-127527035"
"5337","chr2-127535380-127536272"
"5338","chr2-127810763-127811645"
"5339","chr2-127829522-127830471"
"5340","chr2-127830801-127831783"
"5341","chr2-127857713-127858606"
"5342","chr2-127859447-127860317"
"5343","chr2-127885807-127886718"
"5344","chr2-135510426-135511302"
"5345","chr2-135530881-135531624"
"5346","chr2-135657819-135658699"
"5347","chr2-135709672-135710603"
"5348","chr2-138501369-138502260"
"5349","chr2-138601505-138602438"
"5350","chr2-151238604-151239539"
"5351","chr2-151261267-151262157"
"5352","chr2-151287914-151288655"
"5353","chr2-151289185-151290140"
"5354","chr2-152098593-152099385"
"5355","chr2-152175531-152176365"
"5356","chr2-152192320-152193168"
"5357","chr2-157302251-157303147"
"5358","chr2-157327307-157328207"
"5359","chr2-157331510-157332403"
"5360","chr2-157335863-157336765"
"5361","chr2-157374524-157375205"
"5362","chr2-157396766-157397654"
"5363","chr2-157402626-157403464"
"5364","chr2-157404109-157405024"
"5365","chr2-157406786-157407702"
"5366","chr2-157413088-157413971"
"5367","chr2-157418011-157418914"
"5368","chr2-157420572-157421433"
"5369","chr2-158456323-158457230"
"5370","chr2-158457735-158458496"
"5371","chr2-165793914-165794969"
"5372","chr2-165853458-165854573"
"5373","chr2-165854584-165855534"
"5374","chr2-165874155-165875237"
"5375","chr2-165953456-165954347"
"5376","chr2-165956657-165957922"
"5377","chr2-168357141-168358111"
"5378","chr2-168401070-168402126"
"5379","chr2-168414525-168415534"
"5380","chr2-168455836-168456677"
"5381","chr2-168489991-168490964"
"5382","chr2-168534106-168534681"
"5383","chr2-168534800-168535565"
"5384","chr2-168537632-168538661"
"5385","chr2-168542727-168543599"
"5386","chr2-169468391-169469263"
"5387","chr2-169479095-169480003"
"5388","chr2-169528042-169528894"
"5389","chr2-169573452-169574318"
"5390","chr2-169584132-169585059"
"5391","chr2-169604392-169605300"
"5392","chr2-171598515-171599411"
"5393","chr2-171687383-171688203"
"5394","chr2-171705981-171706810"
"5395","chr2-174326296-174326968"
"5396","chr2-174337256-174337928"
"5397","chr2-174340081-174340878"
"5398","chr2-174341367-174342158"
"5399","chr2-174342330-174343165"
"5400","chr2-174343492-174344389"
"5401","chr2-174344785-174345602"
"5402","chr2-174395284-174396190"
"5403","chr2-174462477-174463459"
"5404","chr2-174778227-174779139"
"5405","chr2-174787681-174788148"
"5406","chr2-174788265-174788970"
"5407","chr2-174830211-174831124"
"5408","chr2-174843959-174844897"
"5409","chr2-174847084-174847996"
"5410","chr2-174902283-174903177"
"5411","chr2-174989916-174990797"
"5412","chr2-175004836-175005735"
"5413","chr2-176136-176985"
"5414","chr2-177148452-177149434"
"5415","chr2-177161593-177162435"
"5416","chr2-177164237-177165191"
"5417","chr2-177165741-177166796"
"5418","chr2-177197886-177198940"
"5419","chr2-177212240-177213045"
"5420","chr2-177229141-177230087"
"5421","chr2-177239648-177240547"
"5422","chr2-177251679-177252587"
"5423","chr2-177263219-177264052"
"5424","chr2-177264408-177265256"
"5425","chr2-177289883-177290726"
"5426","chr2-177309723-177310715"
"5427","chr2-177331896-177332917"
"5428","chr2-177334676-177335634"
"5429","chr2-177392318-177393217"
"5430","chr2-177415949-177416904"
"5431","chr2-183035983-183036762"
"5432","chr2-183037964-183038847"
"5433","chr2-183068639-183069569"
"5434","chr2-183070846-183071746"
"5435","chr2-183078290-183079203"
"5436","chr2-189653091-189654010"
"5437","chr2-189657846-189658586"
"5438","chr2-189660921-189661822"
"5439","chr2-189662720-189663306"
"5440","chr2-189674080-189674996"
"5441","chr2-189685324-189686422"
"5442","chr2-189698137-189699022"
"5443","chr2-189750905-189751767"
"5444","chr2-189762349-189763186"
"5445","chr2-189783935-189784794"
"5446","chr2-189791218-189792158"
"5447","chr2-190850364-190851338"
"5448","chr2-190875495-190876494"
"5449","chr2-190880267-190881128"
"5450","chr2-190881626-190882549"
"5451","chr2-190911561-190912523"
"5452","chr2-190941378-190942313"
"5453","chr2-190947521-190948286"
"5454","chr2-190961803-190962715"
"5455","chr2-190964111-190964907"
"5456","chr2-190984387-190985312"
"5457","chr2-190986394-190987000"
"5458","chr2-190995107-190995828"
"5459","chr2-190996194-190997007"
"5460","chr2-190998873-190999759"
"5461","chr2-191003336-191004373"
"5462","chr2-191013792-191014709"
"5463","chr2-191019981-191020876"
"5464","chr2-191022282-191023054"
"5465","chr2-191023184-191023944"
"5466","chr2-191030313-191031195"
"5467","chr2-191038102-191039018"
"5468","chr2-191041442-191042587"
"5469","chr2-191042-192179"
"5470","chr2-191051846-191052749"
"5471","chr2-191056098-191056927"
"5472","chr2-191061295-191062189"
"5473","chr2-191065987-191066954"
"5474","chr2-191114143-191114874"
"5475","chr2-191115231-191116060"
"5476","chr2-191126214-191127062"
"5477","chr2-191128059-191128902"
"5478","chr2-191133854-191134694"
"5479","chr2-191148535-191149387"
"5480","chr2-191150567-191151444"
"5481","chr2-191155319-191156183"
"5482","chr2-191164903-191165781"
"5483","chr2-191193573-191194739"
"5484","chr2-191204203-191205113"
"5485","chr2-191206405-191207295"
"5486","chr2-191218168-191219006"
"5487","chr2-191245015-191245858"
"5488","chr2-192813-193810"
"5489","chr2-197113009-197113936"
"5490","chr2-197139936-197140837"
"5491","chr2-197145376-197146281"
"5492","chr2-197152303-197153133"
"5493","chr2-197159456-197160334"
"5494","chr2-197163910-197164800"
"5495","chr2-197168422-197169292"
"5496","chr2-197191609-197192469"
"5497","chr2-197196489-197197274"
"5498","chr2-197197508-197198122"
"5499","chr2-197198656-197199554"
"5500","chr2-197205494-197206413"
"5501","chr2-197209484-197210388"
"5502","chr2-197211619-197212440"
"5503","chr2-197212693-197213430"
"5504","chr2-197216064-197216885"
"5505","chr2-197233713-197234620"
"5506","chr2-197237636-197238560"
"5507","chr2-197240104-197240998"
"5508","chr2-197248430-197249295"
"5509","chr2-197255254-197256112"
"5510","chr2-197258352-197259255"
"5511","chr2-197261582-197262479"
"5512","chr2-197268780-197269814"
"5513","chr2-197273526-197274438"
"5514","chr2-197286875-197287903"
"5515","chr2-197292287-197292993"
"5516","chr2-197293505-197294232"
"5517","chr2-197298422-197299309"
"5518","chr2-197299835-197300769"
"5519","chr2-197304359-197305202"
"5520","chr2-197306105-197306948"
"5521","chr2-197310298-197311184"
"5522","chr2-197323061-197323885"
"5523","chr2-197342825-197343731"
"5524","chr2-197355909-197356734"
"5525","chr2-197359538-197360401"
"5526","chr2-197378219-197379078"
"5527","chr2-197406493-197407330"
"5528","chr2-199850646-199851541"
"5529","chr2-199910883-199911764"
"5530","chr2-199955162-199956069"
"5531","chr2-199979765-199980591"
"5532","chr2-200944341-200945262"
"5533","chr2-200963166-200964072"
"5534","chr2-201069043-201069947"
"5535","chr2-201071216-201072134"
"5536","chr2-201080197-201081136"
"5537","chr2-201116225-201117011"
"5538","chr2-201117386-201118018"
"5539","chr2-201118230-201119056"
"5540","chr2-201123846-201124718"
"5541","chr2-201125307-201126208"
"5542","chr2-201127302-201128066"
"5543","chr2-201130430-201131349"
"5544","chr2-201132205-201133101"
"5545","chr2-201151255-201152378"
"5546","chr2-201157858-201158814"
"5547","chr2-201165998-201166968"
"5548","chr2-201177163-201178009"
"5549","chr2-201182588-201183497"
"5550","chr2-201191300-201192254"
"5551","chr2-201193868-201194637"
"5552","chr2-201231894-201232634"
"5553","chr2-201233060-201233912"
"5554","chr2-201236247-201236909"
"5555","chr2-201239391-201240343"
"5556","chr2-201252481-201252853"
"5557","chr2-201252958-201253571"
"5558","chr2-201257023-201257777"
"5559","chr2-201257984-201258877"
"5560","chr2-201260080-201260966"
"5561","chr2-201261418-201262273"
"5562","chr2-201273050-201273957"
"5563","chr2-201275913-201276809"
"5564","chr2-202277950-202278829"
"5565","chr2-202375750-202376651"
"5566","chr2-202573715-202574569"
"5567","chr2-202588434-202589284"
"5568","chr2-202634404-202635274"
"5569","chr2-202635600-202636399"
"5570","chr2-202642842-202643659"
"5571","chr2-20350501-20351408"
"5572","chr2-203623348-203624263"
"5573","chr2-203646120-203647025"
"5574","chr2-203704908-203705636"
"5575","chr2-203706143-203707024"
"5576","chr2-203711112-203712032"
"5577","chr2-203717852-203718761"
"5578","chr2-203719671-203720584"
"5579","chr2-203730023-203730795"
"5580","chr2-203740793-203741638"
"5581","chr2-203758659-203759473"
"5582","chr2-203759686-203760603"
"5583","chr2-203763551-203764453"
"5584","chr2-203781973-203782876"
"5585","chr2-20378897-20379991"
"5586","chr2-203803940-203804820"
"5587","chr2-203811419-203812300"
"5588","chr2-203815027-203815922"
"5589","chr2-20411138-20412073"
"5590","chr2-20446548-20447444"
"5591","chr2-206085511-206086348"
"5592","chr2-206159246-206160071"
"5593","chr2-208253910-208254644"
"5594","chr2-208254817-208255686"
"5595","chr2-208265745-208266652"
"5596","chr2-208359236-208360125"
"5597","chr2-208360335-208361391"
"5598","chr2-223837236-223838159"
"5599","chr2-223864967-223865787"
"5600","chr2-223881429-223882531"
"5601","chr2-223909090-223909933"
"5602","chr2-223929158-223930156"
"5603","chr2-223941400-223942335"
"5604","chr2-223943957-223944628"
"5605","chr2-223944866-223945704"
"5606","chr2-223956953-223957832"
"5607","chr2-223970053-223970973"
"5608","chr2-223993573-223994672"
"5609","chr2-224025647-224026764"
"5610","chr2-224038815-224039663"
"5611","chr2-227459818-227460672"
"5612","chr2-227471830-227472619"
"5613","chr2-227506102-227506912"
"5614","chr2-227545678-227546683"
"5615","chr2-230159546-230160734"
"5616","chr2-230202889-230203735"
"5617","chr2-230219562-230220457"
"5618","chr2-230222489-230223450"
"5619","chr2-230225238-230226110"
"5620","chr2-230229805-230230726"
"5621","chr2-230231306-230232252"
"5622","chr2-230233790-230234726"
"5623","chr2-230254305-230255188"
"5624","chr2-230261984-230262894"
"5625","chr2-230265036-230265863"
"5626","chr2-232987410-232988359"
"5627","chr2-233034043-233035335"
"5628","chr2-233053755-233054608"
"5629","chr2-233059838-233060711"
"5630","chr2-233063065-233063947"
"5631","chr2-233068305-233069225"
"5632","chr2-233070312-233071198"
"5633","chr2-233075583-233076379"
"5634","chr2-233076600-233077366"
"5635","chr2-233080984-233081894"
"5636","chr2-233084221-233085035"
"5637","chr2-233086582-233087496"
"5638","chr2-233100076-233100460"
"5639","chr2-233100559-233101112"
"5640","chr2-233114092-233115001"
"5641","chr2-233118092-233118952"
"5642","chr2-233133623-233134627"
"5643","chr2-233139373-233140375"
"5644","chr2-233142165-233143038"
"5645","chr2-233165715-233166566"
"5646","chr2-238203265-238204133"
"5647","chr2-238220631-238221580"
"5648","chr2-238231199-238232071"
"5649","chr2-238234058-238234961"
"5650","chr2-238239608-238240485"
"5651","chr2-238251427-238252220"
"5652","chr2-238256283-238257190"
"5653","chr2-238267091-238267909"
"5654","chr2-238268043-238268721"
"5655","chr2-238288443-238289372"
"5656","chr2-238320021-238320912"
"5657","chr2-238339559-238340327"
"5658","chr2-238345838-238346803"
"5659","chr2-238370430-238371294"
"5660","chr2-239819-240775"
"5661","chr2-240507208-240508220"
"5662","chr2-240513608-240514510"
"5663","chr2-240520562-240521542"
"5664","chr2-240523013-240524006"
"5665","chr2-240556480-240557270"
"5666","chr2-240557587-240558467"
"5667","chr2-240559864-240560552"
"5668","chr2-240560688-240561504"
"5669","chr2-240565679-240566143"
"5670","chr2-240566249-240566846"
"5671","chr2-240568060-240568965"
"5672","chr2-240579446-240580335"
"5673","chr2-240586201-240587109"
"5674","chr2-240621228-240622144"
"5675","chr2-240624808-240625713"
"5676","chr2-240645928-240646805"
"5677","chr2-240909369-240910312"
"5678","chr2-240914048-240914925"
"5679","chr2-240925012-240925754"
"5680","chr2-240925953-240927040"
"5681","chr2-240945747-240946868"
"5682","chr2-240974582-240975454"
"5683","chr2-240981805-240982590"
"5684","chr2-240983184-240984055"
"5685","chr2-240998117-240999016"
"5686","chr2-241009450-241010390"
"5687","chr2-241035673-241036421"
"5688","chr2-241041318-241042184"
"5689","chr2-241048142-241049209"
"5690","chr2-241053551-241054295"
"5691","chr2-241063707-241064611"
"5692","chr2-241073649-241074295"
"5693","chr2-241078114-241079017"
"5694","chr2-241080708-241081498"
"5695","chr2-241095356-241096259"
"5696","chr2-241101912-241102816"
"5697","chr2-241103822-241104682"
"5698","chr2-241110387-241110938"
"5699","chr2-241111065-241111835"
"5700","chr2-241112383-241113351"
"5701","chr2-241118395-241119371"
"5702","chr2-241122276-241123070"
"5703","chr2-241123588-241124503"
"5704","chr2-241125345-241126197"
"5705","chr2-241127440-241128222"
"5706","chr2-246293-247151"
"5707","chr2-264378-265274"
"5708","chr2-27274900-27275884"
"5709","chr2-27279474-27280520"
"5710","chr2-27303068-27303935"
"5711","chr2-27306391-27307206"
"5712","chr2-27322647-27323547"
"5713","chr2-27326197-27327215"
"5714","chr2-27351521-27352483"
"5715","chr2-27356320-27357201"
"5716","chr2-27369976-27370881"
"5717","chr2-27380311-27381206"
"5718","chr2-27391173-27392003"
"5719","chr2-27409200-27410092"
"5720","chr2-27428353-27429235"
"5721","chr2-27430174-27430970"
"5722","chr2-27431295-27432068"
"5723","chr2-27441965-27442853"
"5724","chr2-28347813-28348680"
"5725","chr2-28359047-28359955"
"5726","chr2-28366428-28367292"
"5727","chr2-28378771-28379569"
"5728","chr2-28390100-28391019"
"5729","chr2-28392242-28393108"
"5730","chr2-28406499-28407382"
"5731","chr2-28408925-28409720"
"5732","chr2-28410101-28410925"
"5733","chr2-28413227-28414138"
"5734","chr2-28445532-28446515"
"5735","chr2-28452159-28453042"
"5736","chr2-30072097-30072954"
"5737","chr2-30090404-30091460"
"5738","chr2-30101611-30102379"
"5739","chr2-30113060-30113972"
"5740","chr2-30115439-30116264"
"5741","chr2-30122037-30122943"
"5742","chr2-30138879-30139755"
"5743","chr2-30144550-30145258"
"5744","chr2-30146242-30147164"
"5745","chr2-30147739-30148332"
"5746","chr2-30164738-30165609"
"5747","chr2-30208128-30208987"
"5748","chr2-30212974-30213862"
"5749","chr2-30224904-30225786"
"5750","chr2-30226470-30227341"
"5751","chr2-30231092-30231804"
"5752","chr2-30231928-30232580"
"5753","chr2-30239045-30239924"
"5754","chr2-30252668-30253533"
"5755","chr2-32010436-32011299"
"5756","chr2-32039333-32040254"
"5757","chr2-32063240-32064124"
"5758","chr2-32165325-32166243"
"5759","chr2-32189441-32190362"
"5760","chr2-38643411-38644175"
"5761","chr2-38653490-38654416"
"5762","chr2-38663318-38664178"
"5763","chr2-38665515-38666254"
"5764","chr2-38666810-38667695"
"5765","chr2-38677509-38678404"
"5766","chr2-38681997-38682712"
"5767","chr2-38693343-38693935"
"5768","chr2-38697132-38698042"
"5769","chr2-38700034-38700927"
"5770","chr2-38708244-38708903"
"5771","chr2-38709312-38710192"
"5772","chr2-38722177-38722959"
"5773","chr2-38725718-38726585"
"5774","chr2-38740645-38741544"
"5775","chr2-38742530-38743423"
"5776","chr2-38750970-38751832"
"5777","chr2-38777751-38778645"
"5778","chr2-39099874-39100745"
"5779","chr2-39120508-39121333"
"5780","chr2-39123967-39124875"
"5781","chr2-39127713-39128361"
"5782","chr2-39128649-39129542"
"5783","chr2-39176720-39177645"
"5784","chr2-39216602-39217518"
"5785","chr2-44235949-44236815"
"5786","chr2-44243820-44244709"
"5787","chr2-44361341-44362219"
"5788","chr2-46520976-46521860"
"5789","chr2-46535065-46535889"
"5790","chr2-46542105-46542974"
"5791","chr2-46616620-46617505"
"5792","chr2-46634570-46635562"
"5793","chr2-46650288-46651193"
"5794","chr2-46698556-46699452"
"5795","chr2-46824862-46825763"
"5796","chr2-46850220-46851482"
"5797","chr2-47752470-47753322"
"5798","chr2-47767689-47768571"
"5799","chr2-47782630-47783477"
"5800","chr2-47783803-47784503"
"5801","chr2-47815358-47816398"
"5802","chr2-47857710-47858508"
"5803","chr2-47888407-47889296"
"5804","chr2-54897458-54898436"
"5805","chr2-54903825-54904704"
"5806","chr2-54942342-54943110"
"5807","chr2-54944816-54945462"
"5808","chr2-54945601-54946505"
"5809","chr2-54966389-54967207"
"5810","chr2-55009728-55010626"
"5811","chr2-55014713-55015535"
"5812","chr2-55050097-55051013"
"5813","chr2-55053842-55054844"
"5814","chr2-55063218-55064116"
"5815","chr2-55121973-55122948"
"5816","chr2-55133562-55134486"
"5817","chr2-55141523-55142372"
"5818","chr2-60804100-60804803"
"5819","chr2-60805025-60806081"
"5820","chr2-60806800-60807859"
"5821","chr2-60809335-60810382"
"5822","chr2-60817951-60818578"
"5823","chr2-60819229-60820148"
"5824","chr2-60840536-60841524"
"5825","chr2-60861378-60862182"
"5826","chr2-60867526-60868444"
"5827","chr2-60880992-60881864"
"5828","chr2-60899124-60900066"
"5829","chr2-60910127-60911160"
"5830","chr2-60953828-60954692"
"5831","chr2-60957278-60958232"
"5832","chr2-60964825-60965813"
"5833","chr2-60992655-60993624"
"5834","chr2-60998409-60999424"
"5835","chr2-61012342-61012812"
"5836","chr2-69306848-69307776"
"5837","chr2-69310232-69310992"
"5838","chr2-69375502-69376352"
"5839","chr2-69386810-69387689"
"5840","chr2-69437002-69437862"
"5841","chr2-69469032-69469980"
"5842","chr2-70190475-70191338"
"5843","chr2-70248282-70249191"
"5844","chr2-70257637-70258523"
"5845","chr2-70293266-70294142"
"5846","chr2-70301559-70302368"
"5847","chr2-70303620-70304530"
"5848","chr2-70340976-70341889"
"5849","chr2-73385414-73386254"
"5850","chr2-8090673-8091529"
"5851","chr2-8162768-8163992"
"5852","chr2-8229381-8230264"
"5853","chr2-8282384-8283255"
"5854","chr2-8293331-8294171"
"5855","chr2-8301724-8302615"
"5856","chr2-8303233-8304133"
"5857","chr2-8310397-8311292"
"5858","chr2-8312699-8313573"
"5859","chr2-8315755-8316747"
"5860","chr2-8332710-8333773"
"5861","chr2-8337058-8337975"
"5862","chr2-8364706-8365689"
"5863","chr2-84778626-84779631"
"5864","chr2-84781702-84782533"
"5865","chr2-84782824-84783684"
"5866","chr2-84841185-84842251"
"5867","chr2-84845923-84846789"
"5868","chr2-84849342-84850149"
"5869","chr2-84856727-84857568"
"5870","chr2-84880676-84881510"
"5871","chr2-84881875-84882737"
"5872","chr2-84888544-84889464"
"5873","chr2-84894570-84895222"
"5874","chr2-84898202-84899073"
"5875","chr2-84905109-84906022"
"5876","chr2-84906908-84907756"
"5877","chr2-84908699-84909598"
"5878","chr2-84919421-84920131"
"5879","chr2-84920261-84920778"
"5880","chr2-84924451-84925011"
"5881","chr2-84925481-84926349"
"5882","chr2-84926768-84927562"
"5883","chr2-84938222-84938962"
"5884","chr2-84939385-84940236"
"5885","chr2-84945965-84946859"
"5886","chr2-84970637-84971521"
"5887","chr2-84971725-84972361"
"5888","chr2-85001265-85002056"
"5889","chr2-85003627-85004511"
"5890","chr2-85538758-85539549"
"5891","chr2-85551786-85552681"
"5892","chr2-85561054-85561976"
"5893","chr2-85577167-85578050"
"5894","chr2-85583964-85584866"
"5895","chr2-85595167-85596087"
"5896","chr2-85602285-85603191"
"5897","chr2-85611538-85612465"
"5898","chr2-85615748-85616619"
"5899","chr2-85637245-85638138"
"5900","chr2-85659312-85660314"
"5901","chr2-85678845-85679754"
"5902","chr2-85707005-85707909"
"5903","chr2-85710756-85711612"
"5904","chr2-85724695-85725578"
"5905","chr2-85728653-85729613"
"5906","chr2-85750327-85751189"
"5907","chr2-85753329-85754225"
"5908","chr2-85755269-85755816"
"5909","chr2-8678499-8679377"
"5910","chr2-8681505-8682366"
"5911","chr2-8684303-8685097"
"5912","chr2-8685392-8686201"
"5913","chr2-8693116-8694071"
"5914","chr2-8714261-8715115"
"5915","chr2-8837161-8838050"
"5916","chr2-9423044-9423934"
"5917","chr2-9463259-9464143"
"5918","chr2-9474116-9474976"
"5919","chr2-9491441-9492291"
"5920","chr2-95345343-95346122"
"5921","chr2-95385138-95386438"
"5922","chr2-95388906-95390208"
"5923","chr2-95402237-95403149"
"5924","chr2-9548229-9549301"
"5925","chr2-9552281-9553168"
"5926","chr2-9555434-9556315"
"5927","chr2-96156041-96156953"
"5928","chr2-96157526-96158437"
"5929","chr2-96161547-96162384"
"5930","chr2-96163463-96164246"
"5931","chr2-96164505-96165373"
"5932","chr2-96174236-96175139"
"5933","chr2-96203778-96204590"
"5934","chr2-96208237-96209079"
"5935","chr2-96241931-96242784"
"5936","chr2-96260552-96261327"
"5937","chr2-96265670-96266581"
"5938","chr2-96305043-96305933"
"5939","chr2-96321504-96322389"
"5940","chr2-96324918-96325670"
