"","x"
"1705","chr17-59802678-59803768"
"1706","chr17-59804378-59805675"
"1707","chr17-59825484-59826289"
"1708","chr17-59827040-59831420"
"1709","chr17-59832883-59833209"
"1710","chr17-59836426-59849920"
"1711","chr17-59851627-59852349"
"1712","chr17-59853137-59853790"
"1713","chr17-59855727-59856048"
"1714","chr17-59859368-59859830"
"1715","chr17-59891511-59894914"
"1716","chr17-59895651-59895863"
"1717","chr17-60390080-60394868"
"1718","chr17-60395518-60396256"
"1719","chr17-60397897-60399150"
"1720","chr17-60420956-60422817"
"1721","chr17-60435683-60436375"
"1722","chr17-60518178-60518313"
"1723","chr17-60525288-60526881"
"1724","chr17-60569732-60570222"
"1725","chr17-60577022-60577922"
"1726","chr17-60598066-60602712"
"1727","chr17-74176752-74177055"
"1728","chr17-74189941-74190602"
"1729","chr17-74199530-74200228"
"1730","chr17-74202823-74204932"
"1731","chr17-74205464-74206001"
"1732","chr17-74210001-74215828"
"1733","chr17-74234279-74235708"
"1734","chr17-74238974-74239875"
"1735","chr17-74245340-74246308"
"1736","chr17-74249973-74250260"
"1737","chr17-74268430-74268784"
"1738","chr17-74273786-74275789"
"1739","chr17-74279745-74280910"
"1740","chr17-74281973-74283734"
"1741","chr17-74284664-74285430"
"1742","chr17-74296379-74297048"
"1743","chr17-74301080-74301621"
"1744","chr17-7822258-7824364"
"1745","chr17-7832492-7859042"
"1746","chr17-7862578-7863100"
"1747","chr17-7867578-7868661"
"1748","chr17-7871454-7871948"
"1749","chr17-7876091-7876496"
"1750","chr17-7880094-7889897"
"1751","chr17-7892382-7892722"
"1752","chr17-7897717-7898235"
"1753","chr17-7907512-7907758"
"1754","chr17-7911501-7913580"
"1755","chr17-7914986-7917311"
"1756","chr17-7922093-7924727"
"1757","chr17-7928610-7933716"
"1758","chr17-7951163-7951890"
"1759","chr17-7982181-7982541"
"1760","chr18-21074619-21074778"
"1761","chr18-21099427-21099876"
"1762","chr18-21100793-21101020"
"1763","chr18-21110316-21112853"
"1764","chr18-21117395-21118515"
"1765","chr18-21123539-21123854"
"1766","chr18-21134859-21135330"
"1767","chr18-21163334-21165164"
"1768","chr18-49398925-49399483"
"1769","chr18-49401420-49401942"
"1770","chr18-49415429-49415768"
"1771","chr18-49447848-49448140"
"1772","chr18-49459381-49461573"
"1773","chr18-49476200-49477553"
"1774","chr18-49485454-49488487"
"1775","chr18-49489890-49493356"
"1776","chr18-49510607-49511060"
"1777","chr18-49561698-49562168"
"1778","chr18-55320948-55322914"
"1779","chr18-55415262-55415703"
"1780","chr18-55477222-55478334"
"1781","chr18-55489671-55489974"
"1782","chr18-55587123-55590503"
"1783","chr18-75161439-75162190"
"1784","chr18-75172995-75173447"
"1785","chr18-75204045-75205391"
"1786","chr18-75206914-75212917"
"1787","chr18-75215753-75217347"
"1788","chr18-75221936-75222329"
"1789","chr18-75226571-75227027"
"1790","chr18-75229441-75229896"
"1791","chr18-75230999-75231384"
"1792","chr18-75240569-75240851"
"1793","chr18-75244331-75244732"
"1794","chr18-75245813-75250784"
"1795","chr18-75261512-75262010"
"1796","chr19-17419067-17421181"
"1797","chr19-17423553-17425528"
"1798","chr19-17441101-17441754"
"1799","chr19-17447801-17449134"
"1800","chr19-17453342-17453886"
"1801","chr19-17454595-17456287"
"1802","chr19-17465839-17466889"
"1803","chr19-17468561-17473584"
"1804","chr19-17475469-17476357"
"1805","chr19-17480866-17482158"
"1806","chr19-17487216-17491108"
"1807","chr19-17495685-17496926"
"1808","chr19-17499539-17500728"
"1809","chr19-17504172-17504708"
"1810","chr19-17506739-17507126"
"1811","chr19-17507864-17508260"
"1812","chr19-17510502-17514091"
"1813","chr19-17515176-17515947"
"1814","chr19-17520931-17521493"
"1815","chr19-17522338-17524236"
"1816","chr19-17526326-17527815"
"1817","chr19-17530635-17531390"
"1818","chr19-17538730-17541462"
"1819","chr19-17542500-17543454"
"1820","chr19-17544010-17544911"
"1821","chr19-17554792-17558034"
"1822","chr19-17559870-17561744"
"1823","chr19-17573706-17574717"
"1824","chr19-17576731-17577056"
"1825","chr19-17579494-17580370"
"1826","chr19-17603173-17603598"
"1827","chr19-17605372-17607334"
"1828","chr19-17610161-17611001"
"1829","chr19-32599629-32600079"
"1830","chr19-32642580-32643622"
"1831","chr19-32662161-32662580"
"1832","chr19-32672208-32672992"
"1833","chr19-32673744-32677956"
"1834","chr19-32691286-32695992"
"1835","chr19-32708455-32708864"
"1836","chr19-32745399-32747346"
"1837","chr19-32748507-32748792"
"1838","chr19-32787462-32787764"
"1839","chr19-32793879-32795159"
"1840","chr19-37316612-37318853"
"1841","chr19-37333977-37335605"
"1842","chr19-37370151-37371970"
"1843","chr19-37466380-37470142"
"1844","chr19-37505734-37507613"
"1845","chr19-408940-409451"
"1846","chr19-43638265-43640884"
"1847","chr19-43652057-43653507"
"1848","chr19-43654538-43655654"
"1849","chr19-43656244-43672580"
"1850","chr19-43673580-43676573"
"1851","chr19-43683043-43684904"
"1852","chr19-43692302-43694015"
"1853","chr19-43699129-43702000"
"1854","chr19-43725372-43727452"
"1855","chr19-43731733-43732892"
"1856","chr19-43744653-43745925"
"1857","chr19-43752930-43757972"
"1858","chr19-43763379-43764056"
"1859","chr19-43764780-43769543"
"1860","chr19-43774338-43774901"
"1861","chr19-43776285-43783349"
"1862","chr19-43783880-43785777"
"1863","chr19-43789046-43789364"
"1864","chr19-43798354-43799268"
"1865","chr19-43809752-43810213"
"1866","chr19-43820340-43820942"
"1867","chr19-43826771-43827929"
"1868","chr19-45430680-45431755"
"1869","chr19-45438861-45461504"
"1870","chr19-45462041-45481856"
"1871","chr19-45483980-45486517"
"1872","chr19-45492476-45494122"
"1873","chr19-45495918-45500626"
"1874","chr19-45501613-45502797"
"1875","chr19-45505162-45511398"
"1876","chr19-45511998-45516806"
"1877","chr19-45521044-45521399"
"1878","chr19-45522107-45524367"
"1879","chr19-45526148-45526640"
"1880","chr19-45527935-45529784"
"1881","chr19-45558086-45559049"
"1882","chr19-45562381-45563458"
"1883","chr19-45563964-45564727"
"1884","chr19-45569813-45570328"
"1885","chr19-45581359-45586744"
"1886","chr19-45587719-45588190"
"1887","chr19-45590824-45591630"
"1888","chr19-45592370-45592846"
"1889","chr19-45597689-45600418"
"1890","chr19-45601251-45602550"
"1891","chr19-45607022-45608032"
"1892","chr19-45614005-45614876"
"1893","chr19-45615840-45616794"
"1894","chr19-45638635-45640221"
"1895","chr19-45640889-45646671"
"1896","chr19-45667396-45671589"
"1897","chr19-45675785-45678789"
"1898","chr19-45681037-45683392"
"1899","chr19-480096-480522"
"1900","chr19-488058-490094"
"1901","chr19-491478-492451"
"1902","chr19-493753-494471"
"1903","chr19-495210-496418"
"1904","chr19-497280-499209"
"1905","chr19-502595-503213"
"1906","chr19-506134-508936"
"1907","chr19-509679-514387"
"1908","chr19-517660-520004"
"1909","chr19-524009-524688"
"1910","chr19-525232-526543"
"1911","chr19-528584-534177"
"1912","chr19-535041-535881"
"1913","chr19-536400-537189"
"1914","chr19-541448-545663"
"1915","chr19-549227-550414"
"1916","chr19-551014-551506"
"1917","chr19-555581-557133"
"1918","chr19-569881-578163"
"1919","chr19-579251-580309"
"1920","chr19-581554-582186"
"1921","chr19-5825184-5830306"
"1922","chr19-583291-586105"
"1923","chr19-587966-592390"
"1924","chr19-5889959-5890356"
"1925","chr19-5891456-5894627"
"1926","chr19-5896846-5897230"
"1927","chr19-5902705-5906464"
"1928","chr19-5913978-5915596"
"1929","chr19-5916380-5916826"
"1930","chr19-5927426-5927879"
"1931","chr19-5946793-5955045"
"1932","chr19-5958597-5963092"
"1933","chr19-5963603-5964190"
"1934","chr19-5965106-5965622"
"1935","chr19-5967555-5968977"
"1936","chr19-5972235-5972593"
"1937","chr19-5973440-5973691"
"1938","chr19-5974500-5975493"
"1939","chr19-5976678-5979567"
"1940","chr19-5982970-5983862"
"1941","chr19-5987275-5988113"
"1942","chr2-100924360-100925536"
"1943","chr2-100941098-100942067"
"1944","chr2-100984802-100985281"
"1945","chr2-101001413-101003922"
"1946","chr2-101004429-101005279"
"1947","chr2-101007589-101007823"
"1948","chr2-101012612-101013084"
"1949","chr2-120012433-120013817"
"1950","chr2-120109060-120110951"
"1951","chr2-138500721-138505594"
"1952","chr2-138516028-138516471"
"1953","chr2-157838134-157838952"
"1954","chr2-157874574-157877736"
"1955","chr2-157891675-157892053"
"1956","chr2-157897071-157900361"
"1957","chr2-157901321-157901662"
"1958","chr2-158007270-158007706"
"1959","chr2-158010321-158010656"
"1960","chr2-158015489-158015730"
"1961","chr2-158024301-158024656"
"1962","chr2-158455968-158458833"
"1963","chr2-158464705-158464961"
"1964","chr2-158477205-158477525"
"1965","chr2-160269311-160271568"
"1966","chr2-160279770-160280276"
"1967","chr2-160294286-160294735"
"1968","chr2-160295578-160295856"
"1969","chr2-160322426-160322641"
"1970","chr2-160324183-160324546"
"1971","chr2-160328724-160328898"
"1972","chr2-160332338-160332821"
"1973","chr2-160333680-160333924"
"1974","chr2-160344805-160345575"
"1975","chr2-160353193-160353535"
"1976","chr2-160367833-160368530"
"1977","chr2-160375752-160376299"
"1978","chr2-160379014-160382280"
"1979","chr2-160387562-160389294"
"1980","chr2-160390726-160391459"
"1981","chr2-160393874-160394788"
"1982","chr2-160396332-160396718"
"1983","chr2-160402505-160402901"
"1984","chr2-160403515-160404285"
"1985","chr2-160405532-160408693"
"1986","chr2-160409557-160409659"
"1987","chr2-160410838-160412787"
"1988","chr2-160417724-160418339"
"1989","chr2-160421599-160422185"
"1990","chr2-160427628-160429842"
"1991","chr2-160431386-160431905"
"1992","chr2-160433475-160434096"
"1993","chr2-160465309-160465960"
"1994","chr2-160473001-160474713"
"1995","chr2-160482206-160483851"
"1996","chr2-160484811-160485610"
"1997","chr2-160490899-160494686"
"1998","chr2-160507018-160507432"
"1999","chr2-160551204-160551723"
"2000","chr2-160566523-160567295"
"2001","chr2-160575452-160575852"
"2002","chr2-168089196-168089643"
"2003","chr2-168118670-168119809"
"2004","chr2-168136364-168136757"
"2005","chr2-168174617-168175268"
"2006","chr2-168184686-168186196"
"2007","chr2-168192867-168193875"
"2008","chr2-168194728-168195660"
"2009","chr2-168210465-168212461"
"2010","chr2-168234301-168234808"
"2011","chr2-168241089-168241710"
"2012","chr2-168244247-168248385"
"2013","chr2-168336774-168337209"
"2014","chr2-168346582-168347302"
"2015","chr2-171260644-171260883"
"2016","chr2-171319071-171319752"
"2017","chr2-171323237-171324537"
"2018","chr2-171326154-171326709"
"2019","chr2-171336527-171337122"
"2020","chr2-171415813-171416510"
"2021","chr2-171433014-171435243"
"2022","chr2-171521910-171524237"
"2023","chr2-171893490-171895275"
"2024","chr2-171921264-171924980"
"2025","chr2-171926319-171926542"
"2026","chr2-171940896-171941302"
"2027","chr2-171954506-171955338"
"2028","chr2-171956009-171957474"
"2029","chr2-171999105-172000694"
"2030","chr2-172079728-172089070"
"2031","chr2-172089769-172091299"
"2032","chr2-172092904-172104659"
"2033","chr2-172105611-172107096"
"2034","chr2-172107646-172110441"
"2035","chr2-189654694-189655067"
"2036","chr2-189657543-189659405"
"2037","chr2-189660771-189663128"
"2038","chr2-189673530-189675809"
"2039","chr2-189685766-189686005"
"2040","chr2-189698177-189698889"
"2041","chr2-189751048-189751544"
"2042","chr2-189762107-189764013"
"2043","chr2-189782029-189785322"
"2044","chr2-189798730-189799086"
"2045","chr2-190342825-190345000"
"2046","chr2-190359294-190360663"
"2047","chr2-190372294-190372790"
"2048","chr2-190378091-190378629"
"2049","chr2-190382820-190383330"
"2050","chr2-190404359-190406073"
"2051","chr2-190406667-190410613"
"2052","chr2-190411290-190411865"
"2053","chr2-190413429-190414156"
"2054","chr2-190415614-190416685"
"2055","chr2-190418698-190419191"
"2056","chr2-190433735-190434141"
"2057","chr2-190469242-190470210"
"2058","chr2-190512623-190513104"
"2059","chr2-190515690-190516581"
"2060","chr2-190520098-190521171"
"2061","chr2-190525874-190527148"
"2062","chr2-190528188-190529120"
"2063","chr2-190529650-190530942"
"2064","chr2-190532260-190536735"
"2065","chr2-190537705-190538247"
"2066","chr2-190551823-190552502"
"2067","chr2-190563215-190563332"
"2068","chr2-195382092-195382616"
"2069","chr2-195486963-195487462"
"2070","chr2-195498132-195498599"
"2071","chr2-195532104-195537363"
"2072","chr2-195542950-195543554"
"2073","chr2-195552450-195553072"
"2074","chr2-195559086-195564930"
"2075","chr2-195574094-195574774"
"2076","chr2-195575747-195576551"
"2077","chr2-196337280-196337716"
"2078","chr2-196415392-196415722"
"2079","chr2-196639077-196640300"
"2080","chr2-197113162-197113922"
"2081","chr2-197116453-197116658"
"2082","chr2-197121185-197122212"
"2083","chr2-197128183-197128494"
"2084","chr2-197130129-197131921"
"2085","chr2-197137146-197138915"
"2086","chr2-197140021-197140611"
"2087","chr2-197141573-197142491"
"2088","chr2-197145160-197146524"
"2089","chr2-197151947-197153575"
"2090","chr2-197156769-197157142"
"2091","chr2-197158138-197160664"
"2092","chr2-197161750-197164696"
"2093","chr2-197168563-197169455"
"2094","chr2-197191198-197192463"
"2095","chr2-197195355-197202803"
"2096","chr2-197204739-197214592"
"2097","chr2-197215844-197219252"
"2098","chr2-197221149-197222519"
"2099","chr2-197226411-197226742"
"2100","chr2-197228162-197228687"
"2101","chr2-197229496-197230380"
"2102","chr2-197231950-197232388"
"2103","chr2-197233732-197242016"
"2104","chr2-197242538-197242922"
"2105","chr2-197243600-197244290"
"2106","chr2-197246119-197249280"
"2107","chr2-197253959-197259881"
"2108","chr2-197261500-197264191"
"2109","chr2-197264983-197267002"
"2110","chr2-197267634-197268184"
"2111","chr2-197268872-197269901"
"2112","chr2-197270825-197271021"
"2113","chr2-197273824-197275207"
"2114","chr2-197276594-197277166"
"2115","chr2-197278545-197280689"
"2116","chr2-197281206-197282672"
"2117","chr2-197284925-197285433"
"2118","chr2-197286856-197288483"
"2119","chr2-197290063-197291137"
"2120","chr2-197292540-197294881"
"2121","chr2-197295631-197299104"
"2122","chr2-197300060-197303192"
"2123","chr2-197304082-197312193"
"2124","chr2-197322673-197324053"
"2125","chr2-197324789-197325152"
"2126","chr2-197327172-197328969"
"2127","chr2-197356099-197356553"
"2128","chr2-197358904-197359361"
"2129","chr2-197359884-197360059"
"2130","chr2-197378353-197379065"
"2131","chr2-200455927-200456595"
"2132","chr2-200466388-200468839"
"2133","chr2-200471225-200471722"
"2134","chr2-200481367-200481837"
"2135","chr2-200508574-200510772"
"2136","chr2-200515087-200515625"
"2137","chr2-200525479-200526922"
"2138","chr2-200576087-200576351"
"2139","chr2-200585621-200586453"
"2140","chr2-201363692-201364392"
"2141","chr2-201413541-201414800"
"2142","chr2-201419996-201420396"
"2143","chr2-201422652-201423079"
"2144","chr2-201431902-201432807"
"2145","chr2-201446882-201447742"
"2146","chr2-201448555-201449535"
"2147","chr2-201450691-201452737"
"2148","chr2-201525311-201525839"
"2149","chr2-201572730-201573584"
"2150","chr2-209977660-209978022"
"2151","chr2-209985785-209986869"
"2152","chr2-209999838-210003831"
"2153","chr2-210169525-210172483"
"2154","chr2-231640359-231641325"
"2155","chr2-231642381-231643654"
"2156","chr2-231648484-231649094"
"2157","chr2-231651303-231652045"
"2158","chr2-231661015-231667893"
"2159","chr2-231669797-231676530"
"2160","chr2-231677217-231678383"
"2161","chr2-231679058-231679504"
"2162","chr2-231680316-231687993"
"2163","chr2-231688667-231689008"
"2164","chr2-231692902-231693577"
"2165","chr2-231701433-231702257"
"2166","chr2-231704562-231718074"
"2167","chr2-231720705-231721596"
"2168","chr2-231780017-231782704"
"2169","chr2-231785880-231787089"
"2170","chr2-26692485-26693038"
"2171","chr2-26728233-26728625"
"2172","chr2-26740797-26741424"
"2173","chr2-26745680-26746164"
"2174","chr2-26763467-26765978"
"2175","chr2-26766975-26768164"
"2176","chr2-26768693-26770000"
"2177","chr2-26770977-26773196"
"2178","chr2-26781591-26781891"
"2179","chr2-26785163-26787189"
"2180","chr2-26788846-26789266"
"2181","chr2-26809733-26810813"
"2182","chr2-26814927-26815620"
"2183","chr2-26846239-26847048"
"2184","chr2-26847570-26850075"
"2185","chr2-27369238-27372075"
"2186","chr2-27375525-27376377"
"2187","chr2-27377254-27382469"
"2188","chr2-27391099-27392393"
"2189","chr2-27408120-27410527"
"2190","chr2-27427731-27431881"
"2191","chr2-27440962-27443690"
"2192","chr2-27488803-27492493"
"2193","chr2-27493497-27497276"
"2194","chr2-33475329-33478581"
"2195","chr2-33583164-33583639"
"2196","chr2-33598282-33600293"
"2197","chr2-37079898-37081591"
"2198","chr2-37082405-37082806"
"2199","chr2-37083531-37086230"
"2200","chr2-37149525-37150020"
"2201","chr2-37154687-37158359"
"2202","chr2-37168315-37168768"
"2203","chr2-37189590-37190222"
"2204","chr2-37195844-37198102"
"2205","chr2-37229692-37229956"
"2206","chr2-37230500-37232756"
"2207","chr2-46913883-46918063"
"2208","chr2-46918785-46919281"
"2209","chr2-46937298-46937986"
"2210","chr2-46939477-46944656"
"2211","chr2-46945622-46946319"
"2212","chr2-46966802-46968550"
"2213","chr2-46969703-46971343"
"2214","chr2-46977005-46980259"
"2215","chr2-46981676-46987646"
"2216","chr2-47002146-47004817"
"2217","chr2-47023221-47023852"
"2218","chr2-47032145-47036977"
"2219","chr2-47038853-47040601"
"2220","chr2-61064796-61066850"
"2221","chr2-61135515-61135843"
"2222","chr2-61144252-61146006"
"2223","chr2-61176043-61179494"
"2224","chr2-61180055-61180984"
"2225","chr2-61193596-61194717"
"2226","chr2-69306300-69307847"
"2227","chr2-69375724-69376104"
"2228","chr2-69385864-69388129"
"2229","chr2-69390386-69390933"
"2230","chr2-69436248-69440263"
"2231","chr2-69457061-69457389"
"2232","chr2-69475925-69476137"
"2233","chr2-74816212-74817917"
"2234","chr2-74831777-74838479"
"2235","chr2-74839878-74841182"
"2236","chr2-74843262-74846644"
"2237","chr2-74847491-74848107"
"2238","chr2-74848643-74851205"
"2239","chr2-74851823-74852282"
"2240","chr2-74872324-74873082"
"2241","chr2-74874573-74876865"
"2242","chr2-74919686-74920401"
"2243","chr2-74922446-74923186"
"2244","chr2-88001702-88002278"
"2245","chr2-88015405-88017801"
"2246","chr2-88027630-88028368"
"2247","chr2-88053278-88053454"
"2248","chr2-88054128-88056846"
"2249","chr2-88060268-88060997"
"2250","chr2-88090593-88091114"
"2251","chr2-9473312-9477109"
"2252","chr2-95022196-95023922"
"2253","chr2-95024881-95027172"
"2254","chr2-95052872-95054404"
"2255","chr2-95061524-95063089"
"2256","chr2-95073812-95075834"
"2257","chr2-95076381-95077930"
"2258","chr2-95078890-95080416"
"2259","chr2-95115246-95115938"
"2260","chr2-95121060-95122508"
"2261","chr2-9537486-9540002"
"2262","chr2-9543500-9545202"
"2263","chr2-9547459-9551622"
"2264","chr2-9552193-9558358"
"2265","chr2-9593988-9595091"
"2266","chr2-9596284-9597182"
"2267","chr2-9607489-9608948"
"2268","chr2-9613188-9613958"
"2269","chr2-9617559-9621417"
"2270","chr2-9623540-9628152"
"2271","chr2-9629189-9633492"
"2272","chr2-9641533-9642175"
"2273","chr2-9642729-9642962"
"2274","chr2-9655313-9656854"
"2275","chr20-10427073-10427485"
"2276","chr20-10433054-10436152"
"2277","chr20-10446945-10447458"
"2278","chr20-10453065-10454448"
"2279","chr20-10501273-10502533"
"2280","chr20-10558629-10559081"
"2281","chr20-3312945-3313753"
"2282","chr20-3316556-3317028"
"2283","chr20-3323362-3323850"
"2284","chr20-3328355-3329134"
"2285","chr20-3330229-3330535"
"2286","chr20-3406317-3409641"
"2287","chr20-3419896-3420992"
"2288","chr20-3430190-3431273"
"2289","chr20-3470166-3472078"
"2290","chr20-45770921-45771788"
"2291","chr20-45790860-45793344"
"2292","chr20-45798916-45799786"
"2293","chr20-45811352-45813571"
"2294","chr20-45822429-45825007"
"2295","chr20-45832740-45835975"
"2296","chr20-45856263-45858549"
"2297","chr20-45880476-45882140"
"2298","chr20-45883196-45885519"
"2299","chr20-45889640-45893500"
"2300","chr20-45909535-45913568"
"2301","chr20-45914297-45915203"
"2302","chr20-45924554-45925150"
"2303","chr20-45932802-45939630"
"2304","chr20-45940540-45941235"
"2305","chr20-52305761-52306451"
"2306","chr20-52312131-52312586"
"2307","chr20-52399522-52399698"
"2308","chr20-52402921-52403399"
"2309","chr20-52404578-52406402"
"2310","chr20-52409701-52411358"
"2311","chr20-52438302-52438635"
"2312","chr22-35231470-35231908"
"2313","chr22-35256880-35258697"
"2314","chr22-35298262-35304141"
"2315","chr22-35305582-35316742"
"2316","chr22-35318883-35320523"
"2317","chr22-35326722-35331344"
"2318","chr22-35333919-35336737"
"2319","chr22-35337960-35338324"
"2320","chr22-35342127-35344210"
"2321","chr22-35344877-35354469"
"2322","chr22-35355950-35357088"
"2323","chr22-35362951-35364745"
"2324","chr22-35366546-35368061"
"2325","chr22-35371375-35372611"
"2326","chr22-35374973-35375679"
"2327","chr22-35376549-35378362"
"2328","chr22-35379919-35381911"
"2329","chr22-38724296-38742877"
"2330","chr22-38744305-38745173"
"2331","chr22-38745921-38746321"
"2332","chr22-38748473-38748886"
"2333","chr22-38749872-38759924"
"2334","chr22-38760634-38761808"
"2335","chr22-38765715-38766610"
"2336","chr22-38768721-38770073"
"2337","chr22-38775136-38775567"
"2338","chr22-38782391-38783004"
"2339","chr22-38792901-38794889"
"2340","chr22-38798491-38798831"
"2341","chr22-38824493-38824882"
"2342","chr22-38842844-38844738"
"2343","chr22-38859780-38866181"
"2344","chr22-38868103-38874510"
"2345","chr22-38881422-38883392"
"2346","chr22-38900714-38901481"
"2347","chr22-38926938-38927914"
"2348","chr22-38940964-38943934"
"2349","chr3-100068709-100069352"
"2350","chr3-100072566-100074391"
"2351","chr3-100209910-100211248"
"2352","chr3-101753518-101753798"
"2353","chr3-101769170-101769766"
"2354","chr3-101776985-101781053"
"2355","chr3-101784486-101785905"
"2356","chr3-101802917-101803903"
"2357","chr3-101808948-101810738"
"2358","chr3-101813705-101814135"
"2359","chr3-101814820-101815401"
"2360","chr3-101817837-101818675"
"2361","chr3-101819600-101820541"
"2362","chr3-101824708-101825230"
"2363","chr3-101826250-101830332"
"2364","chr3-101833188-101834788"
"2365","chr3-101836886-101837924"
"2366","chr3-101846843-101867020"
"2367","chr3-101868130-101869529"
"2368","chr3-101873161-101874164"
"2369","chr3-101875959-101876682"
"2370","chr3-101889808-101890348"
"2371","chr3-101897994-101899626"
"2372","chr3-101901523-101902784"
"2373","chr3-101924440-101925511"
"2374","chr3-101936200-101937465"
"2375","chr3-101937970-101939084"
"2376","chr3-101939979-101943440"
"2377","chr3-125437786-125438214"
"2378","chr3-125519390-125520916"
"2379","chr3-125585608-125586030"
"2380","chr3-125591283-125592064"
"2381","chr3-125593730-125596552"
"2382","chr3-129573459-129579712"
"2383","chr3-129582920-129583411"
"2384","chr3-129591975-129598387"
"2385","chr3-129599114-129600324"
"2386","chr3-129603194-129609143"
"2387","chr3-129614549-129617470"
"2388","chr3-129618363-129620358"
"2389","chr3-129624383-129628591"
"2390","chr3-129650258-129650632"
"2391","chr3-129690286-129691149"
"2392","chr3-129793414-129795129"
"2393","chr3-129824916-129825335"
"2394","chr3-129827695-129828249"
"2395","chr3-129829511-129829978"
"2396","chr3-129890066-129890822"
"2397","chr3-129891738-129894470"
"2398","chr3-130759667-130760306"
"2399","chr3-130849963-130850951"
"2400","chr3-130892676-130895347"
"2401","chr3-131020056-131020632"
"2402","chr3-131025612-131027816"
"2403","chr3-132536049-132536378"
"2404","chr3-132542880-132543380"
"2405","chr3-132642293-132642583"
"2406","chr3-132659042-132661510"
"2407","chr3-132721328-132723610"
"2408","chr3-132726232-132726819"
"2409","chr3-136075179-136076179"
"2410","chr3-136163740-136163934"
"2411","chr3-136182740-136182944"
"2412","chr3-136186132-136186744"
"2413","chr3-136188730-136189347"
"2414","chr3-136191335-136197947"
"2415","chr3-136249545-136251850"
"2416","chr3-138173703-138175534"
"2417","chr3-138180577-138181074"
"2418","chr3-138186383-138188798"
"2419","chr3-138221745-138223325"
"2420","chr3-138322228-138322676"
"2421","chr3-138328335-138330389"
"2422","chr3-138332441-138332857"
"2423","chr3-138347254-138349699"
"2424","chr3-15745260-15745489"
"2425","chr3-15793748-15798442"
"2426","chr3-15800413-15802431"
"2427","chr3-15804588-15806667"
"2428","chr3-15812140-15812624"
"2429","chr3-15815692-15816086"
"2430","chr3-15816813-15817281"
"2431","chr3-15858707-15861047"
"2432","chr3-196803862-196804289"
"2433","chr3-196837787-196838306"
"2434","chr3-196866666-196869655"
"2435","chr3-196931851-196933108"
"2436","chr3-196939686-196940087"
"2437","chr3-196940650-196944099"
"2438","chr3-196947124-196947771"
"2439","chr3-196968020-196970619"
"2440","chr3-196978543-196979106"
"2441","chr3-44323344-44323777"
"2442","chr3-44337381-44340248"
"2443","chr3-44434822-44435193"
"2444","chr3-44439079-44441364"
"2445","chr3-44476070-44478462"
"2446","chr3-48765414-48765719"
"2447","chr3-48769689-48770667"
"2448","chr3-48788558-48789010"
"2449","chr3-48809271-48810110"
"2450","chr3-48811236-48813403"
"2451","chr3-48818455-48818927"
"2452","chr3-48845506-48846064"
"2453","chr3-48846806-48849235"
"2454","chr3-48896850-48899928"
"2455","chr3-48904455-48904975"
"2456","chr3-48917134-48920440"
"2457","chr3-48926405-48927024"
"2458","chr3-48927624-48928377"
"2459","chr3-48931141-48932202"
"2460","chr3-48932944-48933363"
"2461","chr3-48952473-48952927"
"2462","chr3-48987347-48988436"
"2463","chr3-48989126-48991890"
"2464","chr3-49671485-49672294"
"2465","chr3-49672972-49676000"
"2466","chr3-49685766-49690597"
"2467","chr3-49702073-49704203"
"2468","chr3-49705079-49706766"
"2469","chr3-49711475-49714257"
"2470","chr3-49715060-49727985"
"2471","chr3-49780239-49780754"
"2472","chr3-49784878-49788355"
"2473","chr3-49789688-49791606"
"2474","chr3-49792839-49793007"
"2475","chr3-49794871-49795557"
"2476","chr3-49801741-49808345"
"2477","chr3-49812366-49815280"
"2478","chr3-49838937-49840192"
"2479","chr3-49855840-49858159"
"2480","chr3-49867807-49868132"
"2481","chr3-49868852-49870365"
"2482","chr3-49872735-49873481"
"2483","chr3-51940688-51945021"
"2484","chr3-51953229-51954560"
"2485","chr3-51955091-51958177"
"2486","chr3-51965946-51969216"
"2487","chr3-51969969-51970252"
"2488","chr3-51973268-51978291"
"2489","chr3-51982289-51985687"
"2490","chr3-51986263-51987637"
"2491","chr3-51988283-51989796"
"2492","chr3-51990565-51990957"
"2493","chr3-51992823-51993061"
"2494","chr3-51994165-51996652"
"2495","chr3-52001227-52002582"
"2496","chr3-52004141-52004542"
"2497","chr3-52005108-52006617"
"2498","chr3-52021496-52021757"
"2499","chr3-52036100-52037455"
"2500","chr3-52038386-52038786"
"2501","chr3-52039813-52041931"
"2502","chr3-52043614-52044008"
"2503","chr3-52044891-52048289"
"2504","chr3-52050719-52063802"
"2505","chr3-52064315-52064625"
"2506","chr3-52065247-52066439"
"2507","chr3-52069849-52072434"
"2508","chr3-52076828-52077373"
"2509","chr3-52084983-52089147"
"2510","chr3-52089997-52090782"
"2511","chr3-52091868-52092208"
"2512","chr3-57579241-57579541"
"2513","chr3-57582819-57583213"
"2514","chr3-57588273-57590034"
"2515","chr3-57591616-57594821"
"2516","chr3-57595340-57600160"
"2517","chr3-57671074-57672014"
"2518","chr3-57672894-57673636"
"2519","chr3-57681677-57682164"
"2520","chr3-57683712-57684037"
"2521","chr3-57689378-57690853"
"2522","chr3-57691370-57694387"
"2523","chr3-57755203-57757839"
"2524","chr3-57785275-57785562"
"2525","chr3-66220039-66221725"
"2526","chr3-66239680-66239798"
"2527","chr3-66276637-66277127"
"2528","chr3-66297431-66299047"
"2529","chr3-66301898-66305121"
"2530","chr3-66306109-66307509"
