"","x"
"4580","chr19-10509975-10510889"
"4581","chr19-10513880-10514803"
"4582","chr19-10515690-10516513"
"4583","chr19-10517310-10517974"
"4584","chr19-10518782-10519599"
"4585","chr19-10522921-10523840"
"4586","chr19-10541169-10542074"
"4587","chr19-10543351-10544259"
"4588","chr19-12696186-12697070"
"4589","chr19-12702781-12703649"
"4590","chr19-12705094-12705834"
"4591","chr19-12716699-12717577"
"4592","chr19-12720671-12721332"
"4593","chr19-12722201-12723083"
"4594","chr19-12723906-12724480"
"4595","chr19-12734300-12735202"
"4596","chr19-12736824-12737732"
"4597","chr19-12757334-12758252"
"4598","chr19-12760325-12761223"
"4599","chr19-12765712-12766623"
"4600","chr19-12769400-12770298"
"4601","chr19-12775200-12776099"
"4602","chr19-12777482-12778266"
"4603","chr19-12782092-12783006"
"4604","chr19-12784740-12785640"
"4605","chr19-12789569-12790462"
"4606","chr19-12791075-12791908"
"4607","chr19-12793299-12794202"
"4608","chr19-12796194-12797066"
"4609","chr19-12801426-12802331"
"4610","chr19-12806126-12807034"
"4611","chr19-12825295-12826190"
"4612","chr19-12830088-12830806"
"4613","chr19-12832174-12833036"
"4614","chr19-12833557-12834371"
"4615","chr19-12838031-12838887"
"4616","chr19-12840344-12841245"
"4617","chr19-12847295-12848198"
"4618","chr19-12851742-12852581"
"4619","chr19-12867215-12868107"
"4620","chr19-12872749-12873632"
"4621","chr19-12881070-12881978"
"4622","chr19-12885008-12885883"
"4623","chr19-12890583-12891500"
"4624","chr19-18251589-18252482"
"4625","chr19-18254944-18255816"
"4626","chr19-18272120-18272995"
"4627","chr19-18279474-18279895"
"4628","chr19-18279998-18280540"
"4629","chr19-18281317-18282229"
"4630","chr19-18290086-18290955"
"4631","chr19-18291562-18292262"
"4632","chr19-18294275-18295187"
"4633","chr19-18303161-18303892"
"4634","chr19-18304361-18305178"
"4635","chr19-18306980-18307793"
"4636","chr19-18317842-18318696"
"4637","chr19-18322750-18323664"
"4638","chr19-18328108-18329018"
"4639","chr19-18340258-18340957"
"4640","chr19-18341073-18341578"
"4641","chr19-18374051-18374904"
"4642","chr19-18385843-18386668"
"4643","chr19-18388162-18389079"
"4644","chr19-18395950-18396806"
"4645","chr19-18397144-18398028"
"4646","chr19-18401473-18402499"
"4647","chr19-18410341-18411245"
"4648","chr19-18416551-18417439"
"4649","chr19-18419031-18419894"
"4650","chr19-18428708-18429617"
"4651","chr19-18432929-18433722"
"4652","chr19-18436971-18437822"
"4653","chr19-18441571-18442504"
"4654","chr19-18450686-18451589"
"4655","chr19-18915320-18916129"
"4656","chr19-18919096-18919982"
"4657","chr19-18931984-18932859"
"4658","chr19-18940799-18941701"
"4659","chr19-18961368-18962358"
"4660","chr19-19033189-19034096"
"4661","chr19-19053547-19054442"
"4662","chr19-19063380-19064284"
"4663","chr19-19068585-19069449"
"4664","chr19-19091994-19092907"
"4665","chr19-19107353-19108240"
"4666","chr19-19110177-19111072"
"4667","chr19-19115686-19117162"
"4668","chr19-20565364-20566196"
"4669","chr19-20661167-20662038"
"4670","chr19-21328874-21329723"
"4671","chr19-21358563-21359426"
"4672","chr19-21396638-21397525"
"4673","chr19-21463421-21464473"
"4674","chr19-21474361-21475259"
"4675","chr19-21482587-21483457"
"4676","chr19-21483795-21484650"
"4677","chr19-21505208-21506053"
"4678","chr19-23249958-23250821"
"4679","chr19-23273784-23274654"
"4680","chr19-23283679-23284693"
"4681","chr19-23289886-23290779"
"4682","chr19-23378918-23380267"
"4683","chr19-23395068-23395945"
"4684","chr19-23403773-23404572"
"4685","chr19-23415439-23416519"
"4686","chr19-23465838-23466667"
"4687","chr19-23470622-23471515"
"4688","chr19-27793559-27794358"
"4689","chr19-32339920-32340939"
"4690","chr19-32345242-32346144"
"4691","chr19-32405369-32406273"
"4692","chr19-32569990-32570888"
"4693","chr19-32572588-32573530"
"4694","chr19-32580710-32581605"
"4695","chr19-32599366-32600272"
"4696","chr19-32607072-32608085"
"4697","chr19-32637380-32638304"
"4698","chr19-32642562-32643460"
"4699","chr19-32674866-32675758"
"4700","chr19-32691857-32692497"
"4701","chr19-32693374-32694082"
"4702","chr19-32719457-32720289"
"4703","chr19-32720505-32721653"
"4704","chr19-32745394-32746245"
"4705","chr19-32746590-32747445"
"4706","chr19-35044045-35044914"
"4707","chr19-35045574-35046392"
"4708","chr19-35048813-35049689"
"4709","chr19-35059289-35059998"
"4710","chr19-35060128-35061086"
"4711","chr19-35066773-35067675"
"4712","chr19-35090241-35091395"
"4713","chr19-35114369-35115224"
"4714","chr19-35118443-35119291"
"4715","chr19-35124190-35125095"
"4716","chr19-35135109-35135994"
"4717","chr19-35140921-35141832"
"4718","chr19-35142722-35143624"
"4719","chr19-35144721-35145542"
"4720","chr19-35153543-35154231"
"4721","chr19-35154374-35155206"
"4722","chr19-35182065-35182948"
"4723","chr19-35193921-35195009"
"4724","chr19-35206185-35207019"
"4725","chr19-35207359-35208140"
"4726","chr19-35210483-35211331"
"4727","chr19-35211720-35212530"
"4728","chr19-35213653-35214556"
"4729","chr19-35216060-35216648"
"4730","chr19-35216761-35217375"
"4731","chr19-35236262-35237216"
"4732","chr19-35240020-35240934"
"4733","chr19-35248226-35249100"
"4734","chr19-35673081-35673963"
"4735","chr19-35693517-35694422"
"4736","chr19-35702067-35702969"
"4737","chr19-35710709-35711587"
"4738","chr19-35712698-35713558"
"4739","chr19-35717185-35718109"
"4740","chr19-35740234-35741149"
"4741","chr19-35742132-35742958"
"4742","chr19-35744990-35745712"
"4743","chr19-35748000-35748889"
"4744","chr19-35755272-35756181"
"4745","chr19-35757644-35758518"
"4746","chr19-35775045-35775921"
"4747","chr19-35811935-35812823"
"4748","chr19-35819663-35820584"
"4749","chr19-35828454-35829333"
"4750","chr19-35843549-35844539"
"4751","chr19-35845398-35846303"
"4752","chr19-35856404-35857324"
"4753","chr19-35868064-35868894"
"4754","chr19-35869450-35870335"
"4755","chr19-35879510-35880369"
"4756","chr19-35881828-35882729"
"4757","chr19-35899404-35900276"
"4758","chr19-35900458-35901137"
"4759","chr19-35901765-35902690"
"4760","chr19-35903410-35904320"
"4761","chr19-35909105-35909967"
"4762","chr19-35920913-35921855"
"4763","chr19-35929665-35930356"
"4764","chr19-35931205-35932112"
"4765","chr19-35935992-35936877"
"4766","chr19-35947131-35948033"
"4767","chr19-35952933-35953804"
"4768","chr19-35958846-35959715"
"4769","chr19-35986806-35987688"
"4770","chr19-35994723-35995601"
"4771","chr19-35998774-35999680"
"4772","chr19-36331352-36332265"
"4773","chr19-36378732-36379634"
"4774","chr19-36418164-36419046"
"4775","chr19-36421168-36422312"
"4776","chr19-36489072-36489981"
"4777","chr19-36528089-36529024"
"4778","chr19-36572692-36573588"
"4779","chr19-37077870-37078791"
"4780","chr19-37172345-37173254"
"4781","chr19-37210186-37211086"
"4782","chr19-37217591-37218535"
"4783","chr19-37227730-37228466"
"4784","chr19-37251172-37252246"
"4785","chr19-37466869-37467716"
"4786","chr19-37468805-37469725"
"4787","chr19-37506179-37507117"
"4788","chr19-37551007-37551888"
"4789","chr19-37578918-37579434"
"4790","chr19-37594380-37595274"
"4791","chr19-37655286-37656237"
"4792","chr19-37691789-37692748"
"4793","chr19-39297721-39298643"
"4794","chr19-39299195-39300022"
"4795","chr19-39320432-39321351"
"4796","chr19-39325825-39326738"
"4797","chr19-39327799-39328698"
"4798","chr19-39335599-39336434"
"4799","chr19-39341771-39342684"
"4800","chr19-39351244-39352114"
"4801","chr19-39390741-39391604"
"4802","chr19-39397409-39398294"
"4803","chr19-39401202-39402098"
"4804","chr19-39402330-39403168"
"4805","chr19-39403549-39404429"
"4806","chr19-39406312-39407243"
"4807","chr19-39409439-39410397"
"4808","chr19-39411934-39412840"
"4809","chr19-39430544-39431436"
"4810","chr19-39435596-39436492"
"4811","chr19-39445101-39446008"
"4812","chr19-39473873-39474783"
"4813","chr19-39480350-39481256"
"4814","chr19-39498533-39499362"
"4815","chr19-39502513-39503423"
"4816","chr19-39506816-39507722"
"4817","chr19-42108300-42109190"
"4818","chr19-42121475-42122356"
"4819","chr19-42122837-42123501"
"4820","chr19-42132091-42132863"
"4821","chr19-42132988-42133795"
"4822","chr19-42148150-42148946"
"4823","chr19-42176702-42177604"
"4824","chr19-42179014-42179905"
"4825","chr19-42184054-42184946"
"4826","chr19-42185275-42185969"
"4827","chr19-42198956-42199705"
"4828","chr19-42201353-42202196"
"4829","chr19-42207449-42208317"
"4830","chr19-42217374-42218271"
"4831","chr19-42219773-42220689"
"4832","chr19-42242414-42243347"
"4833","chr19-42244424-42245345"
"4834","chr19-42253594-42254300"
"4835","chr19-42254763-42255657"
"4836","chr19-42268534-42269226"
"4837","chr19-42270355-42271255"
"4838","chr19-42280088-42280964"
"4839","chr19-42283579-42284540"
"4840","chr19-42290639-42291527"
"4841","chr19-42295764-42296662"
"4842","chr19-42302192-42303118"
"4843","chr19-43562405-43563329"
"4844","chr19-43575227-43576139"
"4845","chr19-43580124-43580997"
"4846","chr19-43594502-43595329"
"4847","chr19-43595876-43596742"
"4848","chr19-43619253-43620094"
"4849","chr19-43624630-43625533"
"4850","chr19-43639489-43640385"
"4851","chr19-43663766-43664673"
"4852","chr19-43668178-43669102"
"4853","chr19-43669979-43670700"
"4854","chr19-43700993-43701865"
"4855","chr19-43745024-43745936"
"4856","chr19-43747450-43748313"
"4857","chr19-43754416-43755311"
"4858","chr19-43765041-43765918"
"4859","chr19-43766380-43767139"
"4860","chr19-44002481-44003365"
"4861","chr19-44024907-44025793"
"4862","chr19-44051482-44052353"
"4863","chr19-44071663-44072554"
"4864","chr19-44093890-44094765"
"4865","chr19-44095095-44095823"
"4866","chr19-44112907-44113798"
"4867","chr19-44126607-44127520"
"4868","chr19-44141227-44142080"
"4869","chr19-44164604-44165506"
"4870","chr19-45398015-45398942"
"4871","chr19-45402095-45402972"
"4872","chr19-45403861-45404537"
"4873","chr19-45405342-45405998"
"4874","chr19-45406128-45406866"
"4875","chr19-45413486-45414185"
"4876","chr19-45423216-45424096"
"4877","chr19-45427361-45428256"
"4878","chr19-45428573-45429345"
"4879","chr19-45439384-45440304"
"4880","chr19-45442592-45443181"
"4881","chr19-45443995-45444808"
"4882","chr19-45448665-45449399"
"4883","chr19-45450467-45451356"
"4884","chr19-45455617-45456514"
"4885","chr19-45467335-45468241"
"4886","chr19-45468952-45469760"
"4887","chr19-45478486-45479318"
"4888","chr19-45485076-45485931"
"4889","chr19-45493316-45494031"
"4890","chr19-45496627-45497490"
"4891","chr19-45498333-45499044"
"4892","chr19-45499170-45499838"
"4893","chr19-45506373-45507183"
"4894","chr19-45514781-45515647"
"4895","chr19-45523416-45524327"
"4896","chr19-45558111-45559020"
"4897","chr19-45562405-45563300"
"4898","chr19-45563855-45564969"
"4899","chr19-45569619-45570503"
"4900","chr19-45584309-45585171"
"4901","chr19-45590660-45591576"
"4902","chr19-45601680-45602531"
"4903","chr19-45606986-45607901"
"4904","chr19-45615753-45616650"
"4905","chr19-45632274-45633163"
"4906","chr19-45638897-45639799"
"4907","chr19-45642081-45642924"
"4908","chr19-45645342-45646173"
"4909","chr19-45667559-45668399"
"4910","chr19-45668827-45669735"
"4911","chr19-45670573-45671505"
"4912","chr19-45676993-45677849"
"4913","chr19-45681227-45682141"
"4914","chr19-45691970-45692888"
"4915","chr19-45711219-45712027"
"4916","chr19-45717019-45717940"
"4917","chr19-45730495-45731394"
"4918","chr19-45769042-45769870"
"4919","chr19-45770167-45771014"
"4920","chr19-45779170-45780082"
"4921","chr19-45790647-45791378"
"4922","chr19-45792420-45793311"
"4923","chr19-45798785-45799695"
"4924","chr19-45816888-45817780"
"4925","chr19-45824915-45825893"
"4926","chr19-46262646-46263557"
"4927","chr19-46264986-46266014"
"4928","chr19-46280504-46281411"
"4929","chr19-46303619-46304405"
"4930","chr19-46311913-46312935"
"4931","chr19-46346723-46347610"
"4932","chr19-46350900-46351613"
"4933","chr19-46361556-46362357"
"4934","chr19-46373401-46374431"
"4935","chr19-46389860-46390828"
"4936","chr19-46395225-46396135"
"4937","chr19-46402036-46403013"
"4938","chr19-46403954-46404891"
"4939","chr19-46416217-46417131"
"4940","chr19-46428430-46429338"
"4941","chr19-46821251-46822093"
"4942","chr19-46840239-46841142"
"4943","chr19-46845874-46846748"
"4944","chr19-46850463-46851370"
"4945","chr19-46855796-46856689"
"4946","chr19-46860027-46860653"
"4947","chr19-46860761-46861120"
"4948","chr19-46913607-46914460"
"4949","chr19-46934951-46935757"
"4950","chr19-46936395-46937269"
"4951","chr19-46950452-46951066"
"4952","chr19-46955220-46956089"
"4953","chr19-46967345-46968340"
"4954","chr19-46978166-46979147"
"4955","chr19-46990893-46991730"
"4956","chr19-47007968-47008932"
"4957","chr19-47012719-47013604"
"4958","chr19-47019262-47020083"
"4959","chr19-47027939-47028895"
"4960","chr19-47031925-47032847"
"4961","chr19-47035490-47036404"
"4962","chr19-47048293-47049119"
"4963","chr19-47079036-47079951"
"4964","chr19-47089443-47090368"
"4965","chr19-47094695-47095623"
"4966","chr19-48102936-48103815"
"4967","chr19-48107090-48108034"
"4968","chr19-48110192-48111078"
"4969","chr19-48152198-48153111"
"4970","chr19-48169582-48170168"
"4971","chr19-48170275-48170678"
"4972","chr19-48190140-48191035"
"4973","chr19-48203593-48204507"
"4974","chr19-48225013-48225917"
"4975","chr19-48244114-48244960"
"4976","chr19-48249227-48250153"
"4977","chr19-48255353-48256279"
"4978","chr19-48258045-48258681"
"4979","chr19-48259591-48260504"
"4980","chr19-48782139-48783015"
"4981","chr19-48787903-48788793"
"4982","chr19-48794994-48795909"
"4983","chr19-48806377-48807235"
"4984","chr19-48807424-48808540"
"4985","chr19-48810579-48811487"
"4986","chr19-48812073-48812888"
"4987","chr19-48815580-48816557"
"4988","chr19-48835466-48836357"
"4989","chr19-48836883-48837733"
"4990","chr19-48842464-48843337"
"4991","chr19-48859000-48859695"
"4992","chr19-48871986-48872765"
"4993","chr19-48872894-48873609"
"4994","chr19-48874856-48875749"
"4995","chr19-48881453-48882250"
"4996","chr19-48895861-48896774"
"4997","chr19-48899798-48900708"
"4998","chr19-48912830-48913723"
"4999","chr19-48933165-48934078"
"5000","chr19-48954428-48955308"
"5001","chr19-48962018-48962900"
"5002","chr19-48963473-48964207"
"5003","chr19-48964967-48965590"
"5004","chr19-48965698-48966105"
"5005","chr19-48970632-48971542"
"5006","chr19-48975866-48976751"
"5007","chr19-49463768-49464533"
"5008","chr19-49468778-49469656"
"5009","chr19-49470199-49471004"
"5010","chr19-49473844-49474754"
"5011","chr19-49475845-49476696"
"5012","chr19-49486985-49487903"
"5013","chr19-49493360-49494242"
"5014","chr19-49495754-49496658"
"5015","chr19-49497244-49497912"
"5016","chr19-49500597-49501506"
"5017","chr19-49502813-49503711"
"5018","chr19-49506346-49507250"
"5019","chr19-49512925-49513833"
"5020","chr19-49527467-49528363"
"5021","chr19-49533581-49534494"
"5022","chr19-49546642-49547506"
"5023","chr19-49554612-49555173"
"5024","chr19-49555739-49556579"
"5025","chr19-49560308-49561119"
"5026","chr19-49564429-49565235"
"5027","chr19-49567815-49568687"
"5028","chr19-49568996-49569683"
"5029","chr19-49569944-49570782"
"5030","chr19-49571331-49572000"
"5031","chr19-49580153-49581060"
"5032","chr19-49589712-49590560"
"5033","chr19-49590978-49591775"
"5034","chr19-49593080-49593975"
"5035","chr19-49639901-49640833"
"5036","chr19-49641625-49642507"
"5037","chr19-49659508-49660403"
"5038","chr19-49664050-49664878"
"5039","chr19-49665458-49666347"
"5040","chr19-49672051-49672943"
"5041","chr19-49676511-49677392"
"5042","chr19-49678159-49678936"
"5043","chr19-49680375-49681263"
"5044","chr19-49684163-49685042"
"5045","chr19-49689442-49690167"
"5046","chr19-52171184-52172084"
"5047","chr19-52189488-52190345"
"5048","chr19-52237587-52238648"
"5049","chr19-52248081-52248989"
"5050","chr19-52269151-52270024"
"5051","chr19-52296754-52297649"
"5052","chr19-52335815-52336696"
"5053","chr19-52342793-52344223"
"5054","chr19-52369506-52370392"
"5055","chr19-52637914-52638785"
"5056","chr19-52664073-52665021"
"5057","chr19-52690093-52690978"
"5058","chr19-52715615-52716499"
"5059","chr19-52725171-52726282"
"5060","chr19-52734638-52735521"
"5061","chr19-52742545-52743392"
"5062","chr19-52745593-52746652"
"5063","chr19-52748097-52749014"
"5064","chr19-52778567-52779464"
"5065","chr19-52786393-52787288"
"5066","chr19-52809609-52810689"
"5067","chr19-52821251-52822060"
"5068","chr19-52993194-52994112"
"5069","chr19-53103079-53103992"
"5070","chr19-53132347-53133077"
"5071","chr19-53158631-53159506"
"5072","chr19-53192941-53193797"
"5073","chr19-53194979-53195789"
"5074","chr19-53196588-53197483"
"5075","chr19-54023666-54024582"
"5076","chr19-54029605-54030465"
"5077","chr19-54095582-54096487"
"5078","chr19-54102328-54103229"
"5079","chr19-54115106-54116032"
"5080","chr19-54133369-54134264"
"5081","chr19-54136935-54137875"
"5082","chr19-54154712-54155495"
"5083","chr19-54159406-54160307"
"5084","chr19-54161997-54162900"
"5085","chr19-54164431-54165326"
"5086","chr19-54168156-54169033"
"5087","chr19-54172709-54173570"
"5088","chr19-54178244-54179112"
"5089","chr19-54189601-54190331"
"5090","chr19-54190454-54191169"
"5091","chr19-54200440-54201337"
"5092","chr19-54414989-54415820"
"5093","chr19-54430546-54431416"
"5094","chr19-54448815-54449704"
"5095","chr19-54463535-54464402"
"5096","chr19-54470883-54471815"
"5097","chr19-54472991-54473817"
"5098","chr19-54480994-54481916"
"5099","chr19-54507836-54508659"
"5100","chr19-54532297-54533226"
"5101","chr19-54550995-54552146"
"5102","chr19-55251331-55252173"
"5103","chr19-55253732-55254668"
"5104","chr19-55255452-55256298"
"5105","chr19-55258696-55259592"
"5106","chr19-55264838-55265634"
"5107","chr19-55265853-55266696"
"5108","chr19-55276245-55277111"
"5109","chr19-55279770-55280685"
"5110","chr19-55283723-55284597"
"5111","chr19-55291497-55292581"
"5112","chr19-55301537-55302435"
"5113","chr19-55305173-55306092"
"5114","chr19-55339144-55339950"
"5115","chr19-55353673-55354560"
"5116","chr19-55369545-55370240"
"5117","chr19-55383513-55384392"
"5118","chr19-55385267-55386135"
"5119","chr19-55407630-55408510"
"5120","chr19-55417891-55418765"
"5121","chr19-55421034-55421935"
"5122","chr19-55442098-55443024"
"5123","chr19-57103592-57104619"
"5124","chr19-57171763-57172646"
"5125","chr19-57191142-57192037"
"5126","chr19-57230825-57231848"
"5127","chr19-57240202-57241111"
"5128","chr19-57279930-57280774"
"5129","chr19-57283020-57283865"
"5130","chr19-57301962-57302693"
"5131","chr19-57320004-57320909"
"5132","chr19-57599461-57600329"
"5133","chr19-57613780-57614671"
"5134","chr19-57632749-57633632"
"5135","chr19-57663993-57664879"
"5136","chr19-57681492-57682397"
"5137","chr19-57708601-57709469"
"5138","chr19-57727155-57728071"
"5139","chr19-57738172-57739025"
"5140","chr19-57746379-57747266"
"5141","chr19-57769224-57770115"
"5142","chr19-57814459-57815362"
"5143","chr19-57819224-57820141"
"5144","chr19-57829851-57830768"
"5145","chr19-57849421-57850312"
"5146","chr19-57888498-57889391"
"5147","chr19-57916174-57917079"
"5148","chr19-57934864-57935786"
"5149","chr19-57947317-57948177"
"5150","chr19-58150306-58151181"
"5151","chr19-58154708-58155596"
"5152","chr19-58176430-58177117"
"5153","chr19-58182755-58183684"
"5154","chr19-58218766-58219627"
"5155","chr19-58228398-58229231"
"5156","chr19-58278350-58279258"
"5157","chr19-58304879-58305771"
"5158","chr19-58326668-58327370"
"5159","chr19-58327486-58327765"
"5160","chr19-58347204-58348090"
"5161","chr19-58356119-58357033"
"5162","chr19-58362388-58363273"
"5163","chr19-9205275-9206181"
"5164","chr19-9309419-9310327"
"5165","chr19-9311937-9312881"
"5166","chr19-9323719-9324630"
"5167","chr19-9406622-9407652"
"5168","chr19-9538212-9539132"
"5169","chr19-9584058-9584949"
"5170","chr19-9586456-9587346"
"5171","chr19-9620810-9621698"
"5172","chr19-9625555-9626435"
"5173","chr19-9674692-9675604"
"5174","chr19-9913270-9913909"
"5175","chr19-9914395-9915277"
"5176","chr19-9930585-9931480"
"5177","chr19-9933874-9934778"
"5178","chr19-9936042-9936837"
"5179","chr19-9970597-9971268"
"5180","chr19-9999982-10000888"
"5181","chr2-101622852-101623644"
"5182","chr2-101651496-101652410"
"5183","chr2-101697039-101697926"
"5184","chr2-101703289-101704125"
"5185","chr2-101706557-101707436"
"5186","chr2-101710365-101711257"
"5187","chr2-101716033-101716866"
"5188","chr2-101717074-101717794"
"5189","chr2-101718698-101719594"
"5190","chr2-101725405-101726287"
"5191","chr2-101729546-101730436"
"5192","chr2-101736722-101737519"
"5193","chr2-101741833-101742675"
"5194","chr2-101745656-101746538"
"5195","chr2-101802184-101802825"
"5196","chr2-101823002-101823918"
"5197","chr2-101827941-101828800"
"5198","chr2-101831017-101831885"
"5199","chr2-101870210-101871035"
"5200","chr2-101883697-101884522"
"5201","chr2-105001072-105001934"
"5202","chr2-105037522-105038437"
"5203","chr2-105143546-105144654"
"5204","chr2-108786308-108787212"
"5205","chr2-108792755-108793523"
"5206","chr2-108927983-108928832"
"5207","chr2-108965294-108966176"
"5208","chr2-111067727-111068883"
"5209","chr2-111100390-111101294"
"5210","chr2-111116853-111117619"
"5211","chr2-111120356-111121257"
"5212","chr2-111122142-111123032"
"5213","chr2-111135492-111136420"
"5214","chr2-111168352-111169449"
"5215","chr2-111216735-111217720"
"5216","chr2-11330273-11331222"
"5217","chr2-11344296-11345209"
"5218","chr2-113626765-113627679"
"5219","chr2-113655766-113656726"
"5220","chr2-113692298-113693102"
"5221","chr2-113693349-113694247"
"5222","chr2-113699953-113700835"
"5223","chr2-113756237-113757143"
"5224","chr2-11378322-11379521"
"5225","chr2-113833606-113834620"
"5226","chr2-113876374-113877293"
"5227","chr2-113886310-113887144"
"5228","chr2-113889462-113890370"
"5229","chr2-113890947-113891547"
"5230","chr2-113894007-113894855"
"5231","chr2-113903401-113904265"
"5232","chr2-113910014-113910897"
"5233","chr2-113965372-113966233"
"5234","chr2-113970385-113971039"
"5235","chr2-11446524-11447385"
"5236","chr2-120012645-120013538"
"5237","chr2-120109049-120109643"
"5238","chr2-120109744-120110111"
"5239","chr2-120155691-120156868"
"5240","chr2-127355202-127356071"
"5241","chr2-127387681-127388466"
"5242","chr2-127389631-127390386"
"5243","chr2-127397935-127398772"
"5244","chr2-127400594-127401545"
"5245","chr2-127407688-127408611"
"5246","chr2-127415709-127416600"
"5247","chr2-127422789-127423702"
"5248","chr2-127452922-127453852"
"5249","chr2-127456093-127457030"
"5250","chr2-127479150-127479930"
"5251","chr2-127504750-127505732"
"5252","chr2-127526135-127527057"
"5253","chr2-127810760-127811641"
"5254","chr2-127829625-127830495"
"5255","chr2-127830843-127831526"
"5256","chr2-127857714-127858609"
"5257","chr2-127859441-127860310"
"5258","chr2-127885801-127886726"
"5259","chr2-135473458-135474285"
"5260","chr2-135530895-135531626"
"5261","chr2-135657816-135658730"
"5262","chr2-135709628-135710529"
"5263","chr2-138501379-138502263"
"5264","chr2-138523459-138524375"
"5265","chr2-151238667-151239447"
"5266","chr2-151261263-151262157"
"5267","chr2-151287898-151288606"
"5268","chr2-151289193-151290106"
"5269","chr2-151315263-151316442"
"5270","chr2-152098503-152099283"
"5271","chr2-152175514-152176337"
"5272","chr2-152200549-152201391"
"5273","chr2-157302237-157303151"
"5274","chr2-157327274-157328191"
"5275","chr2-157331516-157332437"
"5276","chr2-157335909-157336825"
"5277","chr2-157361518-157362454"
"5278","chr2-157395495-157396421"
"5279","chr2-157404098-157405011"
"5280","chr2-157406821-157407692"
"5281","chr2-157413072-157413967"
"5282","chr2-157418037-157418930"
"5283","chr2-157420531-157421389"
"5284","chr2-158456304-158457217"
"5285","chr2-158457757-158458512"
"5286","chr2-158505375-158506239"
"5287","chr2-158671713-158672605"
"5288","chr2-165778330-165779480"
"5289","chr2-165793933-165794820"
"5290","chr2-165874128-165875089"
"5291","chr2-165953454-165954338"
"5292","chr2-165956757-165957706"
"5293","chr2-168455732-168456671"
"5294","chr2-168490011-168490980"
"5295","chr2-168542801-168543894"
"5296","chr2-168577133-168578206"
"5297","chr2-169479131-169480050"
"5298","chr2-169528025-169528907"
"5299","chr2-169555884-169557054"
"5300","chr2-169562227-169563143"
"5301","chr2-169573448-169574311"
"5302","chr2-169584125-169585039"
"5303","chr2-171598516-171599391"
"5304","chr2-171687234-171688194"
"5305","chr2-171703344-171704133"
"5306","chr2-171705889-171706808"
"5307","chr2-174326237-174326909"
"5308","chr2-174336647-174337201"
"5309","chr2-174337307-174337856"
"5310","chr2-174340000-174340816"
"5311","chr2-174341292-174342146"
"5312","chr2-174343527-174344403"
"5313","chr2-174344784-174345634"
"5314","chr2-174395286-174396198"
"5315","chr2-174462533-174463424"
"5316","chr2-174778236-174779147"
"5317","chr2-174788181-174789036"
"5318","chr2-174843981-174844861"
"5319","chr2-174847207-174848018"
"5320","chr2-174900873-174901630"
"5321","chr2-174902310-174903163"
"5322","chr2-174989903-174990802"
"5323","chr2-175004867-175005765"
"5324","chr2-176102-177014"
"5325","chr2-177146943-177147718"
"5326","chr2-177148564-177149469"
"5327","chr2-177161565-177162399"
"5328","chr2-177164295-177165204"
"5329","chr2-177165986-177166871"
"5330","chr2-177197975-177198865"
"5331","chr2-177212243-177213044"
"5332","chr2-177239644-177240548"
"5333","chr2-177251667-177252573"
"5334","chr2-177263217-177264051"
"5335","chr2-177264417-177265262"
"5336","chr2-177276523-177277623"
"5337","chr2-177289812-177290660"
"5338","chr2-177309688-177310644"
"5339","chr2-177332046-177332949"
"5340","chr2-177334657-177335565"
"5341","chr2-177392329-177393220"
"5342","chr2-177416018-177416868"
"5343","chr2-183036032-183036801"
"5344","chr2-183037969-183038868"
"5345","chr2-183068306-183069932"
"5346","chr2-183078291-183079203"
"5347","chr2-189653279-189654094"
"5348","chr2-189657856-189658549"
"5349","chr2-189660916-189661820"
"5350","chr2-189674087-189674994"
"5351","chr2-189685345-189686234"
"5352","chr2-189698059-189698956"
"5353","chr2-189750861-189751759"
"5354","chr2-189762377-189763195"
"5355","chr2-189783944-189784800"
"5356","chr2-189791260-189792142"
"5357","chr2-190850296-190851166"
"5358","chr2-190868734-190869589"
"5359","chr2-190871639-190872842"
"5360","chr2-190875618-190876469"
"5361","chr2-190880268-190881134"
"5362","chr2-190881627-190882549"
"5363","chr2-190898343-190898815"
"5364","chr2-190947590-190948365"
"5365","chr2-190970879-190971613"
"5366","chr2-190986009-190986845"
"5367","chr2-190996111-190996976"
"5368","chr2-191013782-191014702"
"5369","chr2-191019981-191020879"
"5370","chr2-191022327-191023002"
"5371","chr2-191023126-191023830"
"5372","chr2-191030299-191031187"
"5373","chr2-191038111-191039022"
"5374","chr2-191041441-191042344"
"5375","chr2-191051850-191052722"
"5376","chr2-191056094-191056969"
"5377","chr2-191061339-191062217"
"5378","chr2-191064316-191065294"
"5379","chr2-191066080-191067001"
"5380","chr2-191114158-191114897"
"5381","chr2-191115237-191116063"
"5382","chr2-191126297-191127118"
"5383","chr2-191128071-191128930"
"5384","chr2-191133808-191134698"
"5385","chr2-191148515-191149377"
"5386","chr2-191150572-191151460"
"5387","chr2-191155324-191156217"
"5388","chr2-191164912-191165801"
"5389","chr2-191188926-191189807"
"5390","chr2-191193767-191194682"
"5391","chr2-191204236-191205090"
"5392","chr2-191206469-191207329"
"5393","chr2-191217848-191218980"
"5394","chr2-191245006-191245850"
"5395","chr2-192824-193749"
"5396","chr2-197112995-197113913"
"5397","chr2-197121246-197121966"
"5398","chr2-197127834-197128628"
"5399","chr2-197130220-197131032"
"5400","chr2-197137843-197138659"
"5401","chr2-197139860-197140836"
"5402","chr2-197145269-197146236"
